,loja,data,venda,loja_web,index,c_br,c_uy,s_al,s_am,s_ap,s_ba,s_ce,s_df,s_es,s_ex,s_go,s_ma,s_mg,s_ms,s_mt,s_pa,s_pb,s_pe,s_pi,s_pr,s_rj,s_rn,s_ro,s_rr,s_rs,s_sc,s_se,s_sp,s_to,week_of_year,year,store_avg,store_std,holiday,forecast
113,renner_br_am_8,2022-05-08,186,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,196.5818181818182,115.69335427309348,0,196.19678
114,renner_br_am_8,2022-05-15,140,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,196.5818181818182,115.69335427309348,1,196.47392
115,renner_br_am_8,2022-05-22,178,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,196.5818181818182,115.69335427309348,0,196.38676
116,renner_br_am_8,2022-05-29,157,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,196.5818181818182,115.69335427309348,0,214.42844
117,renner_br_ap_16,2022-04-10,52,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,90.60727272727271,62.903169284531984,0,73.65883
118,renner_br_ap_16,2022-04-17,75,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,90.60727272727271,62.903169284531984,1,79.287415
119,renner_br_ap_16,2022-04-24,75,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,90.60727272727271,62.903169284531984,1,81.87426
120,renner_br_ap_16,2022-05-01,85,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,90.60727272727271,62.903169284531984,1,84.773056
121,renner_br_ap_16,2022-05-08,58,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,90.60727272727271,62.903169284531984,0,83.450714
122,renner_br_ap_16,2022-05-15,33,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,90.60727272727271,62.903169284531984,1,84.773056
123,renner_br_ap_16,2022-05-22,49,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,90.60727272727271,62.903169284531984,0,83.40495
124,renner_br_ap_16,2022-05-29,67,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,90.60727272727271,62.903169284531984,0,85.732346
125,renner_br_ap_54,2022-04-10,66,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,109.54,46.06349211818888,0,85.54802
126,renner_br_ap_54,2022-04-17,62,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,109.54,46.06349211818888,1,90.79993
127,renner_br_ap_54,2022-04-24,61,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,109.54,46.06349211818888,1,90.98549
128,renner_br_ap_54,2022-05-01,90,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,109.54,46.06349211818888,1,100.399704
129,renner_br_ap_54,2022-05-08,67,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,109.54,46.06349211818888,0,99.187164
130,renner_br_ap_54,2022-05-15,42,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,109.54,46.06349211818888,1,100.227165
131,renner_br_ap_54,2022-05-22,61,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,109.54,46.06349211818888,0,99.057816
132,renner_br_ap_54,2022-05-29,67,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,109.54,46.06349211818888,0,102.42728
133,renner_br_ba_1,2022-04-10,388,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,403.16,294.7406317425543,0,361.43958
134,renner_br_ba_1,2022-04-17,307,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,403.16,294.7406317425543,1,363.1399
135,renner_br_ba_1,2022-04-24,309,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,403.16,294.7406317425543,1,367.99838
136,renner_br_ba_1,2022-05-01,441,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,403.16,294.7406317425543,1,384.58273
137,renner_br_ba_1,2022-05-08,370,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,403.16,294.7406317425543,0,372.75854
138,renner_br_ba_1,2022-05-15,367,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,403.16,294.7406317425543,1,377.4263
139,renner_br_ba_1,2022-05-22,348,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,403.16,294.7406317425543,0,371.55795
140,renner_br_ba_1,2022-05-29,363,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,403.16,294.7406317425543,0,416.3793
141,renner_br_ba_12,2022-04-10,192,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,144.26181818181817,102.8728424415823,0,128.07709
142,renner_br_ba_12,2022-04-17,152,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,144.26181818181817,102.8728424415823,1,132.02898
143,renner_br_ba_12,2022-04-24,146,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,144.26181818181817,102.8728424415823,1,135.65865
144,renner_br_ba_12,2022-05-01,159,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,144.26181818181817,102.8728424415823,1,149.29294
145,renner_br_ba_12,2022-05-08,162,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,144.26181818181817,102.8728424415823,0,147.5617
146,renner_br_ba_12,2022-05-15,127,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,144.26181818181817,102.8728424415823,1,148.1696
147,renner_br_ba_12,2022-05-22,147,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,144.26181818181817,102.8728424415823,0,147.1935
148,renner_br_ba_12,2022-05-29,156,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,144.26181818181817,102.8728424415823,0,157.35448
149,renner_br_ba_13,2022-04-10,90,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,77.95636363636363,59.57634727483562,0,59.602135
150,renner_br_ba_13,2022-04-17,45,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,77.95636363636363,59.57634727483562,1,62.183323
151,renner_br_ba_13,2022-04-24,36,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,77.95636363636363,59.57634727483562,1,62.810383
152,renner_br_ba_13,2022-05-01,33,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,77.95636363636363,59.57634727483562,1,63.68234
153,renner_br_ba_13,2022-05-08,45,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,77.95636363636363,59.57634727483562,0,62.652332
154,renner_br_ba_13,2022-05-15,38,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,77.95636363636363,59.57634727483562,1,63.58701
155,renner_br_ba_13,2022-05-22,26,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,77.95636363636363,59.57634727483562,0,62.52728
156,renner_br_ba_13,2022-05-29,57,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,77.95636363636363,59.57634727483562,0,63.52622
157,renner_br_ba_14,2022-04-10,175,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,152.8945454545455,116.68877349878304,0,137.52858
158,renner_br_ba_14,2022-04-17,105,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,152.8945454545455,116.68877349878304,1,139.42665
159,renner_br_ba_14,2022-04-24,106,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,152.8945454545455,116.68877349878304,1,142.87799
160,renner_br_ba_14,2022-05-01,226,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,152.8945454545455,116.68877349878304,1,155.03133
161,renner_br_ba_14,2022-05-08,127,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,152.8945454545455,116.68877349878304,0,153.63037
162,renner_br_ba_14,2022-05-15,141,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,152.8945454545455,116.68877349878304,1,154.28561
163,renner_br_ba_14,2022-05-22,98,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,152.8945454545455,116.68877349878304,0,153.46722
164,renner_br_ba_14,2022-05-29,139,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,152.8945454545455,116.68877349878304,0,165.27122
165,renner_br_ba_35,2022-04-10,120,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,104.67063492063492,84.72542158374593,0,87.248695
166,renner_br_ba_35,2022-04-17,85,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,104.67063492063492,84.72542158374593,1,92.64405
167,renner_br_ba_35,2022-04-24,84,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,104.67063492063492,84.72542158374593,1,94.29607
168,renner_br_ba_35,2022-05-01,154,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,104.67063492063492,84.72542158374593,1,103.164116
169,renner_br_ba_35,2022-05-08,105,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,104.67063492063492,84.72542158374593,0,101.87187
170,renner_br_ba_35,2022-05-15,86,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,104.67063492063492,84.72542158374593,1,102.945496
171,renner_br_ba_35,2022-05-22,94,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,104.67063492063492,84.72542158374593,0,101.69644
172,renner_br_ba_35,2022-05-29,98,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,104.67063492063492,84.72542158374593,0,105.662155
173,renner_br_ba_36,2022-04-10,138,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,124.8981818181818,76.5869847791259,0,110.38188
174,renner_br_ba_36,2022-04-17,104,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,124.8981818181818,76.5869847791259,1,113.53013
175,renner_br_ba_36,2022-04-24,85,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,124.8981818181818,76.5869847791259,1,114.518524
176,renner_br_ba_36,2022-05-01,100,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,124.8981818181818,76.5869847791259,1,125.2185
177,renner_br_ba_36,2022-05-08,103,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,124.8981818181818,76.5869847791259,0,123.734795
178,renner_br_ba_36,2022-05-15,99,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,124.8981818181818,76.5869847791259,1,124.35384
179,renner_br_ba_36,2022-05-22,115,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,124.8981818181818,76.5869847791259,0,123.565994
180,renner_br_ba_36,2022-05-29,88,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,124.8981818181818,76.5869847791259,0,128.54013
181,renner_br_ba_39,2022-04-10,79,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,78.87272727272727,55.26573315159232,0,63.848804
182,renner_br_ba_39,2022-04-17,58,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,78.87272727272727,55.26573315159232,1,67.440895
183,renner_br_ba_39,2022-04-24,56,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,78.87272727272727,55.26573315159232,1,68.5166
184,renner_br_ba_39,2022-05-01,79,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,78.87272727272727,55.26573315159232,1,69.78469
185,renner_br_ba_39,2022-05-08,67,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,78.87272727272727,55.26573315159232,0,68.910484
186,renner_br_ba_39,2022-05-15,56,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,78.87272727272727,55.26573315159232,1,69.82156
187,renner_br_ba_39,2022-05-22,43,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,78.87272727272727,55.26573315159232,0,68.917625
188,renner_br_ba_39,2022-05-29,75,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,78.87272727272727,55.26573315159232,0,71.01095
189,renner_br_ba_4,2022-04-10,145,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,141.13090909090909,90.85978785161572,0,121.38725
190,renner_br_ba_4,2022-04-17,115,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,141.13090909090909,90.85978785161572,1,124.68052
191,renner_br_ba_4,2022-04-24,108,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,141.13090909090909,90.85978785161572,1,126.50866
192,renner_br_ba_4,2022-05-01,160,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,141.13090909090909,90.85978785161572,1,139.45248
193,renner_br_ba_4,2022-05-08,136,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,141.13090909090909,90.85978785161572,0,137.39212
194,renner_br_ba_4,2022-05-15,120,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,141.13090909090909,90.85978785161572,1,138.17056
195,renner_br_ba_4,2022-05-22,96,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,141.13090909090909,90.85978785161572,0,137.19444
196,renner_br_ba_4,2022-05-29,136,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,141.13090909090909,90.85978785161572,0,146.57707
197,renner_br_ba_46,2022-04-10,79,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,59.3768115942029,40.54211574410024,0,44.210926
198,renner_br_ba_46,2022-04-17,43,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,59.3768115942029,40.54211574410024,1,45.037617
199,renner_br_ba_46,2022-04-24,46,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,59.3768115942029,40.54211574410024,1,45.327953
200,renner_br_ba_46,2022-05-01,61,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,59.3768115942029,40.54211574410024,1,45.633183
201,renner_br_ba_46,2022-05-08,44,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,59.3768115942029,40.54211574410024,0,44.9658
202,renner_br_ba_46,2022-05-15,38,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,59.3768115942029,40.54211574410024,1,45.67126
203,renner_br_ba_46,2022-05-22,37,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,59.3768115942029,40.54211574410024,0,44.974148
204,renner_br_ba_46,2022-05-29,25,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,59.3768115942029,40.54211574410024,0,45.31496
205,renner_br_ba_49,2022-04-10,133,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,168.48314606741573,92.60658630115582,0,129.75621
206,renner_br_ba_49,2022-04-17,74,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,168.48314606741573,92.60658630115582,1,132.6631
207,renner_br_ba_49,2022-04-24,96,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,168.48314606741573,92.60658630115582,1,136.12877
208,renner_br_ba_49,2022-05-01,124,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,168.48314606741573,92.60658630115582,1,150.45032
209,renner_br_ba_49,2022-05-08,92,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,168.48314606741573,92.60658630115582,0,148.54765
210,renner_br_ba_49,2022-05-15,91,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,168.48314606741573,92.60658630115582,1,148.90787
211,renner_br_ba_49,2022-05-22,74,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,168.48314606741573,92.60658630115582,0,147.94063
212,renner_br_ba_49,2022-05-29,93,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,168.48314606741573,92.60658630115582,0,155.5862
213,renner_br_ba_59,2022-04-10,453,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,400.36727272727273,282.52628522798483,0,338.62048
214,renner_br_ba_59,2022-04-17,308,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,400.36727272727273,282.52628522798483,1,341.4804
215,renner_br_ba_59,2022-04-24,314,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,400.36727272727273,282.52628522798483,1,345.10318
216,renner_br_ba_59,2022-05-01,404,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,400.36727272727273,282.52628522798483,1,360.61972
217,renner_br_ba_59,2022-05-08,397,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,400.36727272727273,282.52628522798483,0,345.81628
218,renner_br_ba_59,2022-05-15,326,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,400.36727272727273,282.52628522798483,1,351.17725
219,renner_br_ba_59,2022-05-22,291,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,400.36727272727273,282.52628522798483,0,344.29935
220,renner_br_ba_59,2022-05-29,382,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,400.36727272727273,282.52628522798483,0,396.91302
221,renner_br_ba_7,2022-04-10,122,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,119.65454545454546,76.22833979339703,0,104.228195
222,renner_br_ba_7,2022-04-17,94,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,119.65454545454546,76.22833979339703,1,108.7935
223,renner_br_ba_7,2022-04-24,76,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,119.65454545454546,76.22833979339703,1,110.03604
224,renner_br_ba_7,2022-05-01,146,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,119.65454545454546,76.22833979339703,1,120.683525
225,renner_br_ba_7,2022-05-08,94,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,119.65454545454546,76.22833979339703,0,119.41866
226,renner_br_ba_7,2022-05-15,104,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,119.65454545454546,76.22833979339703,1,120.18182
227,renner_br_ba_7,2022-05-22,104,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,119.65454545454546,76.22833979339703,0,119.289314
228,renner_br_ba_7,2022-05-29,118,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,119.65454545454546,76.22833979339703,0,125.93228
229,renner_br_ba_8,2022-04-10,141,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,175.1054545454545,120.13663057800352,0,149.71281
230,renner_br_ba_8,2022-04-17,106,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,175.1054545454545,120.13663057800352,1,151.88077
231,renner_br_ba_8,2022-04-24,90,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,175.1054545454545,120.13663057800352,1,157.272
232,renner_br_ba_8,2022-05-01,166,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,175.1054545454545,120.13663057800352,1,172.96051
233,renner_br_ba_8,2022-05-08,118,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,175.1054545454545,120.13663057800352,0,171.72992
234,renner_br_ba_8,2022-05-15,99,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,175.1054545454545,120.13663057800352,1,172.19925
235,renner_br_ba_8,2022-05-22,100,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,175.1054545454545,120.13663057800352,0,171.55122
236,renner_br_ba_8,2022-05-29,142,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,175.1054545454545,120.13663057800352,0,185.9602
237,renner_br_ce_19,2022-04-10,68,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,78.79272727272728,49.71433671871277,0,64.66118
